Time,Pressure,P1_Position_X,P1_Position_Y,P1_Position_Z,P2_Position_X,P2_Position_Y,P2_Position_Z
0,0,0,20,0,0,10,10
0.001,0.08957,-0.000263794965555585,20.0014642202414,0.000450321627790434,-1.19181829876802E-05,10.0000433126853,10.015207409777
0.002,0.17914,-0.000720264246113052,20.0028147866703,0.00125682458577533,-0.000108947697938344,9.99995728510973,10.0311793515825
0.003,0.26871,-0.00124977030647996,20.0040689315756,0.00219614382271011,-0.000251234897898134,9.99979910879174,10.0466326404769
0.004,0.35828,-0.0017728740181653,20.0052411677089,0.00310719706613186,-0.000381788912424685,9.99959725259793,10.0618201619898
0.005,0.44785,-0.00226504424304502,20.0063315226345,0.00394310108950187,-0.000486251137004123,9.99935838316238,10.0767578903832
0.006,0.53742,-0.00273942720038672,20.0073423330457,0.00473121284811558,-0.000575157478409305,9.99908020393806,10.091459794816
0.007,0.62699,-0.00321760240396084,20.0082763045512,0.00551341569208191,-0.000661768809627872,9.9987580402671,10.105952979381
0.008,0.71656,-0.00371199783437728,20.0091358718407,0.00631247313798952,-0.000752825830537041,9.99838988719669,10.1202559917896
0.009,0.80613,-0.00422363216926326,20.0099232255378,0.00712906841896417,-0.00084869971594459,9.99797698890343,10.1343754050028
0.01,0.8957,-0.0047477676206842,20.01064042153,0.00795349947850979,-0.000946986622735013,9.99752210777135,10.1483120305947
0.011,0.98527,-0.00527965573034635,20.0112894710371,0.0087767200307154,-0.00104552608274916,9.99702784437876,10.162067050563
0.012,1.07484,-0.00581699468703481,20.0118723739329,0.00959465568979,-0.0011435144452589,9.99649596448587,10.1756444595969
0.013,1.16441,-0.00635956390775633,20.0123911098295,0.0104071683553678,-0.00124120819148038,9.99592754863777,10.1890504883892
0.014,1.25398,-0.00690787401531234,20.0128476179159,0.0112153778418314,-0.00133920430641976,9.99532340481134,10.2022920626108
0.015,1.34355,-0.00746218654083372,20.0132437852162,0.0120198615872335,-0.0014379484392954,9.9946843522047,10.2153757382572
0.016,1.43312,-0.00802226278409107,20.01358144658,0.0128202743347291,-0.00153761792647855,9.99401128569584,10.2283074467997
0.017,1.52269,-0.00858756828594802,20.0138623910427,0.0136157794894261,-0.00163822980826289,9.99330511182322,10.2410927177422
0.018,1.61226,-0.00915755038665325,20.0140883687464,0.0144055591470608,-0.00173978155883903,9.99256667051238,10.2537369607092
0.019,1.70183,-0.00973178408911527,20.0142610957901,0.0151890497404104,-0.00184232365454606,9.99179669918709,10.2662455997777
0.02,1.7914,-0.0103099768369524,20.0143822571802,0.0159659178266517,-0.00194596030159699,9.99099583799242,10.2786240636879
0.021,1.88097,-0.0108919109772072,20.01445350903,0.0167359355764363,-0.00205081847608757,9.99016465111665,10.290877721594
0.022,1.97054,-0.0114773935657418,20.0144764808285,0.0174988814477014,-0.0021570208462719,9.98930364402922,10.30301183645
0.023,2.06011,-0.0120662382738731,20.0144527779104,0.0182545027556929,-0.00226467539890091,9.98841327051307,10.3150315575209
0.024,2.14968,-0.0126582706249251,20.0143839838366,0.0190025180115395,-0.00237387737891437,9.9874939329755,10.3269419391855
0.025,2.23925,-0.0132533388595157,20.0142716623143,0.0197426256257129,-0.00248471444041082,9.98654598153848,10.3387479661557
0.026,2.32882,-0.0138513194422419,20.0141173583894,0.0204745009237194,-0.00259726930728288,9.98556971504284,10.350454573752
0.027,2.41839,-0.0144521155295084,20.0139225987405,0.0211977808090935,-0.00271161907442297,9.98456538432315,10.3620666617123
0.028,2.50796,-0.0150556515905701,20.0136888909326,0.0219120434101275,-0.00282783284842864,9.98353319684014,10.3735891043754
0.029,2.59753,-0.0156618674912447,20.0134177214389,0.0226167895507336,-0.00294596950767928,9.98247332189496,10.3850267593665
0.03,2.6871,-0.0162707134164817,20.0131105521726,0.0233114293696521,-0.00306607634545025,9.98138589629837,10.3963844743113
0.031,2.77667,-0.0168821453816287,20.0127688152066,0.0239952749323402,-0.0031881884839845,9.9802710308301,10.4076670890579
0.032,2.86624,-0.0174961205796933,20.0123939053454,0.0246675392242343,-0.00331232864774411,9.97912881788941,10.4188794301742
0.033,2.95581,-0.0181125921094908,20.0119871702722,0.0253273425318419,-0.00343850699639986,9.9779593405215,10.4300262947828
0.034,3.04538,-0.0187315031279919,20.0115498981722,0.0259737276629387,-0.00356672092786636,9.97676268267319,10.4411124216956
0.035,3.13495,-0.0193527808111615,20.0110833030704,0.0266056850541019,-0.00369695488279786,9.97553894018632,10.4521424491731
0.036,3.22452,-0.0199763306393432,20.0105885086088,0.0272221875348137,-0.0038291801989338,9.97428823171346,10.4631208605504
0.037,3.31409,-0.0206020315417445,20.0100665315652,0.0278222327020073,-0.00396335504012002,9.97301070848293,10.4740519213818
0.038,3.40366,-0.0212297324163147,20.0095182669299,0.0284048890032778,-0.00409942442076283,9.97170656173228,10.4849396141973
0.039,3.49323,-0.0218592504906167,20.0089444765986,0.0289693402622378,-0.00423732037381208,9.97037602676897,10.4957875786602
0.04,3.5828,-0.0224903718667607,20.0083457835582,0.0295149229938475,-0.00437696234792412,9.96901938304462,10.506599065045
0.041,3.67237,-0.0231228543756991,20.0077226727753,0.0300411517260693,-0.00451825793495303,9.96763695026833,10.5173769071853
0.042,3.76194,-0.023756432575445,20.0070754989935,0.030547729562718,-0.00466110400504643,9.96622908125608,10.5281235177505
0.043,3.85151,-0.0243908244327885,20.0064045005667,0.031034543865641,-0.00480538826878418,9.96479615270249,10.5388409048962
0.044,3.94108,-0.0250257390056889,20.0057098176087,0.0315016494350086,-0.00495099121465775,9.96333855523682,10.5495307061262
