Time,Pressure1,Pressure2,Position_X,Position_Y,Position_Z,Angle
0.0,0,0,0.0,40.0,0.0,0.0
0.01,0.055119999999999995,0.07579,0.00730989531934173,40.01135017945618,0.0002768766396643585,0.003158513758276497
0.02,0.11023999999999999,0.15158,0.020010704827345918,40.02337252672039,0.0006509660481033297,-0.0015756037006083804
0.03,0.16535999999999998,0.22737,0.032994526680107425,40.03514917178953,0.0010297975634088186,-0.007248544545177499
0.04,0.22047999999999998,0.30316,0.04462562655469643,40.04688426519199,0.0013842942080616316,-0.010714439628226699
0.05,0.27559999999999996,0.37895,0.05548072931301455,40.0586271157113,0.001717090243621544,-0.012864779994561924
0.060000000000000005,0.33071999999999996,0.45474000000000003,0.0662855272758683,40.07037948042381,0.0020404784248100327,-0.014913889208762162
0.07,0.38583999999999996,0.5305300000000001,0.07727311259053982,40.08214098623189,0.0023623661902361093,-0.017254286539920314
0.08,0.44095999999999996,0.6063200000000001,0.0883786910442825,40.09391085341228,0.002683627760440843,-0.01978046526280945
0.09,0.49607999999999997,0.6821100000000001,0.09950670925768815,40.1056882764199,0.0030021373789386185,-0.022334055448747333
0.09999999999999999,0.5511999999999999,0.7579000000000001,0.1106223790475161,40.11747287888175,0.0033163450121730387,-0.024856871518163164
0.10999999999999999,0.6063199999999999,0.8336900000000002,0.12173147492868489,40.12926455989968,0.0036260299713809507,-0.027358281888240722
0.11999999999999998,0.6614399999999998,0.9094800000000002,0.13284593670855238,40.141063252910726,0.003931569574511684,-0.029858312419529427
0.12999999999999998,0.7165599999999998,0.9852700000000002,0.14397061280849743,40.152868840777316,0.004233279223711417,-0.032365416062313544
0.13999999999999999,0.7716799999999997,1.0610600000000001,0.15510494013951212,40.16468117200564,0.004531258695788187,-0.03487904772046279
0.15,0.8267999999999996,1.1368500000000001,0.16624723156352794,40.17650009031058,0.004825502840532847,-0.03739672576163475
0.16,0.8819199999999996,1.2126400000000002,0.17739656514553437,40.18832544637847,0.005116010202087629,-0.0399172035169567
0.17,0.9370399999999995,1.2884300000000002,0.18855272141809543,40.20015709698502,0.00540281268238374,-0.04244040361081409
0.18000000000000002,0.9921599999999995,1.3642200000000002,0.1997156727428212,40.21199490172913,0.005685961217757551,-0.0449665821554266
0.19000000000000003,1.0472799999999995,1.4400100000000002,0.2108853214287786,40.22383872154546,0.00596550921535044,-0.04749588929509415
0.20000000000000004,1.1023999999999996,1.5158000000000003,0.22206148496427802,40.23568841873135,0.00624150716782268,-0.050028338209601016
0.21000000000000005,1.1575199999999997,1.5915900000000003,0.2332439534069967,40.247543857353975,0.0065140042093349,-0.05256389775563305
0.22000000000000006,1.2126399999999997,1.6673800000000003,0.2444325245995698,40.25940490349923,0.006783050495988374,-0.05510255104351617
0.23000000000000007,1.2677599999999998,1.7431700000000003,0.25562700939975214,40.27127142534445,0.007048698146529531,-0.05764430473407035
0.24000000000000007,1.3228799999999998,1.8189600000000004,0.2668272259798601,40.28314329317266,0.00731100114332961,-0.06018917970443208
0.25000000000000006,1.378,1.8947500000000004,0.27803299550318206,40.295020379394614,0.007570015032385413,-0.0627372035809084
0.26000000000000006,1.43312,1.9705400000000004,0.2892441412287886,40.306902558587176,0.007825796786560923,-0.0652884088536439
0.2700000000000001,1.48824,2.04633,0.3004604891625805,40.31878970753641,0.008078404813697926,-0.06784283361021784
0.2800000000000001,1.54336,2.1221200000000002,0.3116818687231151,40.3306817052779,0.008327899002970596,-0.07040052235565884
0.2900000000000001,1.5984800000000001,2.1979100000000003,0.32290811303686817,40.34257843313231,0.008574340754019194,-0.07296152623854073
0.3000000000000001,1.6536000000000002,2.2737000000000003,0.33413905901969004,40.354479774737314,0.008817792985362338,-0.07552590292147386
0.3100000000000001,1.7087200000000002,2.3494900000000003,0.34537454742385487,40.366385616076485,0.009058320134480713,-0.07809371638972543
0.3200000000000001,1.7638400000000003,2.4252800000000003,0.35661442291210044,40.378295845505576,0.009295988157413393,-0.08066503680465792
0.3300000000000001,1.8189600000000004,2.5010700000000003,0.3678585341499076,40.39021035377606,0.009530864529245453,-0.08323994039152395
0.34000000000000014,1.8740800000000004,2.5768600000000004,0.3791067338968249,40.40212903405593,0.009763018244201227,-0.08581850933050349
0.35000000000000014,1.9292000000000005,2.6526500000000004,0.3903588790879664,40.4140517819475,0.009992519814251644,-0.08840083163685042
0.36000000000000015,1.9843200000000005,2.7284400000000004,0.40161483090553696,40.42597849550248,0.010219441266044682,-0.09098700102904243
0.37000000000000016,2.0394400000000004,2.8042300000000004,0.4128744548423261,40.43790907523423,0.010443856136270413,-0.09357711678965462
0.38000000000000017,2.0945600000000004,2.8800200000000005,0.4241376207583494,40.44984342412727,0.010665839465578197,-0.09617128361993113
0.3900000000000002,2.1496800000000005,2.9558100000000005,0.4354042029310057,40.461781447644015,0.010885467791075465,-0.09876961148943418
0.4000000000000002,2.2048000000000005,3.0316000000000005,0.44667408009865806,40.47372305372883,0.011102819137528974,-0.10137221548182646
0.4100000000000002,2.2599200000000006,3.1073900000000005,0.4579471354976984,40.48566815280948,0.011317973007220594,-0.10397921563535648
0.4200000000000002,2.3150400000000007,3.1831800000000006,0.4692232568932264,40.49761665779599,0.011531010368440953,-0.10659073678036553
0.4300000000000002,2.3701600000000007,3.2589700000000006,0.4805023366035051,40.5095684840769,0.011742013642782267,-0.10920690837303743
0.4400000000000002,2.4252800000000008,3.3347600000000006,0.4917842715183287,40.52152354951317,0.011951066691108458,-0.11182786432632338
