175,19.428284,3.424632,39.078846,0.823278,0.005532,0.057456,0.298934,,0.057456,0.000295,
176,19.539302,3.477093,39.095455,0.793764,0.00553,0.057447,0.298962,,0.057447,0.000286,
177,19.650321,3.513364,39.090027,0.795179,0.005493,0.057469,0.298983,,0.057469,0.000308,
178,19.76134,3.558657,39.15873,0.792627,0.005438,0.057513,0.299047,,0.057513,0.000352,
179,19.872359,3.737013,39.189724,0.709032,0.005394,0.057536,0.299111,,0.057536,0.000375,
180,19.983378,3.66019,39.213623,0.789313,0.005358,0.057538,0.299112,,0.057538,0.000377,
181,20.094396,3.683936,39.203503,0.762787,0.005353,0.05752,0.299127,,0.05752,0.000359,
182,20.205415,3.698235,39.217728,0.71792,0.005384,0.057564,0.299083,,0.057564,0.000403,
183,20.316434,3.608006,39.20092,0.776764,0.005388,0.05759,0.299076,,0.05759,0.000429,
184,20.427453,3.605893,39.173153,0.770825,0.005394,0.057537,0.299081,,0.057537,0.000376,
185,20.538471,3.627181,39.185352,0.784629,0.005403,0.057535,0.299061,,0.057535,0.000374,
186,20.64949,3.637994,39.176659,0.732408,0.005426,0.057493,0.299055,,0.057493,0.000332,
187,20.760509,3.638943,39.158421,0.740784,0.00543,0.057531,0.299052,,0.057531,0.00037,
188,20.871528,3.605761,39.159367,0.76427,0.005446,0.057502,0.299029,,0.057502,0.000341,
189,20.982546,3.637952,39.162624,0.72169,0.005447,0.057534,0.298998,,0.057534,0.000373,
190,21.093565,3.612355,39.151691,0.754201,0.005445,0.057502,0.298973,,0.057502,0.000341,
191,21.204584,3.604861,39.160339,0.774488,0.005448,0.05748,0.299007,,0.05748,0.000319,
192,21.315603,3.521345,39.154354,0.840835,0.005468,0.057551,0.299014,,0.057551,0.00039,
193,21.426621,3.575169,39.165245,0.786784,0.005454,0.057517,0.298998,,0.057517,0.000356,
194,21.53764,3.635582,39.152287,0.719604,0.005471,0.057443,0.298984,,0.057443,0.000282,
195,21.648659,3.558383,39.121548,0.77483,0.005471,0.057511,0.298948,,0.057511,0.00035,
196,21.759678,3.631148,39.12735,0.718009,0.005478,0.057481,0.29895,,0.057481,0.00032,
197,21.870696,3.504229,39.12915,0.82741,0.005484,0.057472,0.298952,,0.057472,0.000311,
198,21.981715,3.539681,39.120625,0.764958,0.005486,0.057458,0.298984,,0.057458,0.000297,
199,22.092734,3.569009,39.120655,0.802082,0.005495,0.057517,0.298994,,0.057517,0.000356,
200,22.203753,3.497759,39.116055,0.838099,0.005503,0.057488,0.298961,,0.057488,0.000327,
201,22.314772,3.534068,39.1101,0.841032,0.005499,0.057476,0.298968,,0.057476,0.000315,
202,22.42579,3.517676,39.120304,0.854599,0.00551,0.057522,0.298948,,0.057522,0.000361,
203,22.536809,3.573832,39.096336,0.734646,0.005501,0.057484,0.298951,,0.057484,0.000323,
204,22.647828,3.586756,39.109501,0.782647,0.005481,0.057477,0.29901,,0.057477,0.000316,
205,22.758847,3.591304,39.175453,0.767944,0.005441,0.057495,0.299066,,0.057495,0.000334,
206,22.869865,3.688869,39.194061,0.737423,0.00539,0.057537,0.299106,,0.057537,0.000376,
207,22.980884,3.733133,39.239986,0.763063,0.00533,0.05755,0.299171,,0.05755,0.000389,
208,23.091903,3.674991,39.230606,0.764171,0.005326,0.057537,0.299149,,0.057537,0.000376,
209,23.202922,3.720656,39.216305,0.714972,0.005353,0.057542,0.299146,,0.057542,0.000381,
210,23.31394,3.6821,39.235497,0.81321,0.00537,0.057528,0.29916,,0.057528,0.000367,
211,23.424959,3.635764,39.200729,0.783117,0.00537,0.057508,0.299154,,0.057508,0.000347,
212,23.535978,3.637448,39.187588,0.744025,0.005383,0.057533,0.299119,,0.057533,0.000372,
213,23.646997,3.561082,39.19392,0.805061,0.005392,0.057525,0.299095,,0.057525,0.000364,
214,23.758015,3.689804,39.210018,0.784337,0.005386,0.057523,0.299108,,0.057523,0.000362,
215,23.869034,3.644106,39.190346,0.744444,0.005407,0.057526,0.299064,,0.057526,0.000365,
216,23.980053,3.64937,39.180862,0.731484,0.00542,0.05754,0.299055,,0.05754,0.000379,
217,24.091072,3.581989,39.17506,0.785466,0.005427,0.057525,0.299061,,0.057525,0.000364,
218,24.202091,3.598892,39.168694,0.788758,0.005427,0.057498,0.299041,,0.057498,0.000337,
