100,0.07,0.1
100,0.06,0.2
100,0.08,0.3
100,0.21,0.4
100,0.42,0.5
100,0.63,0.61
100,0.81,0.71
100,0.94,0.81
100,1.04,0.91
101,1.11,1.01
101,1.17,1.11
101,1.19,1.21
101,1.19,1.31
101,1.18,1.41
101,1.17,1.51
101,1.16,1.62
101,1.13,1.72
101,1.13,1.82
101,1.12,1.92
102,1.11,2.02
102,1.1,2.12
102,1.1,2.22
102,1.09,2.32
102,1.09,2.42
102,1.11,2.53
102,1.11,2.63
102,1.1,2.73
102,1.09,2.83
102,1.1,2.93
103,1.1,3.03
103,1.11,3.13
103,1.13,3.23
103,1.15,3.33
103,1.16,3.44
103,1.15,3.54
103,1.14,3.64
103,1.14,3.74
103,1.13,3.84
103,1.17,3.94
104,1.16,4.04
104,1.18,4.14
104,1.17,4.24
104,1.2,4.34
104,1.22,4.45
104,1.21,4.55
104,1.21,4.65
104,1.21,4.75
104,1.2,4.85
104,1.2,4.95
105,1.2,5.05
105,1.19,5.15
105,1.21,5.25
105,1.24,5.36
105,1.26,5.46
105,1.26,5.56
105,1.26,5.66
105,1.26,5.76
105,1.25,5.86
105,1.25,5.96
106,1.24,6.06
106,1.24,6.16
106,1.24,6.26
106,1.25,6.36
106,1.26,6.47
106,1.26,6.57
106,1.26,6.67
106,1.25,6.77
106,1.24,6.87
106,1.24,6.97
107,1.26,7.07
107,1.27,7.17
107,1.29,7.28
107,1.33,7.38
107,1.35,7.48
107,1.33,7.58
107,1.32,7.68
107,1.32,7.78
107,1.32,7.88
107,1.32,7.98
108,1.3,8.08
108,1.3,8.18
108,1.3,8.28
108,1.3,8.39
108,1.31,8.49
108,1.32,8.59
108,1.34,8.69
108,1.35,8.79
108,1.36,8.89
108,1.35,8.99
109,1.35,9.09
109,1.35,9.19
109,1.34,9.3
109,1.34,9.4
109,1.35,9.5
109,1.35,9.6
109,1.35,9.7
109,1.37,9.8
109,1.4,9.9
109,1.4,10
110,1.39,10.1
110,1.4,10.21
110,1.41,10.31
110,1.41,10.41
110,1.43,10.51
110,1.44,10.61
110,1.44,10.71
110,1.41,10.81
110,1.41,10.91
111,1.39,11.01
111,1.39,11.11
111,1.38,11.22
111,1.41,11.32
111,1.44,11.42
111,1.45,11.52
111,1.47,11.62
111,1.48,11.72
111,1.47,11.82
111,1.46,11.92
112,1.45,12.02
112,1.44,12.13
112,1.44,12.23
112,1.44,12.33
112,1.45,12.43
112,1.46,12.53
112,1.49,12.63
112,1.51,12.73
112,1.49,12.83
112,1.48,12.93
113,1.46,13.03
113,1.46,13.14
113,1.46,13.24
113,1.46,13.34
113,1.45,13.44
113,1.46,13.54
113,1.49,13.64
113,1.52,13.74
113,1.54,13.84
113,1.56,13.94
114,1.56,14.05
114,1.54,14.15
114,1.54,14.25
114,1.52,14.35
114,1.52,14.45
114,1.53,14.55
114,1.52,14.65
114,1.51,14.75
114,1.52,14.85
114,1.5,14.96
115,1.49,15.06
115,1.5,15.16
115,1.54,15.26
115,1.59,15.36
115,1.62,15.46
115,1.64,15.56
115,1.66,15.66
115,1.68,15.76
115,1.67,15.86
115,1.65,15.97
116,1.62,16.07
116,1.61,16.17
116,1.59,16.27
116,1.6,16.37
116,1.6,16.47
116,1.62,16.57
116,1.65,16.67
116,1.67,16.77
116,1.68,16.87
116,1.68,16.98
117,1.67,17.08
117,1.66,17.18
117,1.68,17.28
117,1.69,17.38
117,1.7,17.48
117,1.71,17.58
117,1.7,17.68
117,1.7,17.78
117,1.66,17.88
117,1.66,17.99
118,1.63,18.09
118,1.62,18.19
118,1.63,18.29
118,1.64,18.39
118,1.67,18.49
118,1.72,18.59
118,1.74,18.69
118,1.76,18.79
118,1.77,18.9
118,1.79,19
119,1.79,19.1
119,1.8,19.2
119,1.79,19.3
119,1.76,19.4
119,1.75,19.5
119,1.73,19.6
119,1.71,19.7
119,1.68,19.8
119,1.66,19.91
119,1.66,20.01
120,1.68,20.11
120,1.72,20.21
120,1.75,20.31
120,1.78,20.41
120,1.81,20.51
120,1.83,20.61
120,1.84,20.71
120,1.86,20.82
120,1.86,20.92
120,1.84,21.02
121,1.81,21.12
121,1.79,21.22
121,1.76,21.32
121,1.76,21.42
121,1.79,21.52
121,1.8,21.62
121,1.83,21.72
121,1.86,21.83
121,1.87,21.93
122,1.87,22.03
122,1.87,22.13
122,1.87,22.23
122,1.9,22.33
122,1.91,22.43
122,1.92,22.53
122,1.92,22.63
122,1.9,22.74
122,1.87,22.84
122,1.86,22.94
123,1.83,23.04
123,1.81,23.14
123,1.79,23.24
123,1.8,23.34
123,1.83,23.44
123,1.87,23.54
123,1.9,23.64
123,1.91,23.75
123,1.93,23.85
123,1.96,23.95
124,1.98,24.05
124,1.99,24.15
124,2,24.25
124,2.02,24.35
124,2.03,24.45
124,2.04,24.55
124,2.04,24.66
124,2.04,24.76
124,2.05,24.86
124,2.03,24.96
125,2,25.06
125,1.97,25.16
125,1.94,25.26
125,1.91,25.36
125,1.89,25.46
125,1.9,25.56
125,1.92,25.67
125,1.96,25.77
125,1.99,25.87
125,2.01,25.97
126,2.03,26.07
126,2.04,26.17
126,2.05,26.27
126,2.05,26.37
126,2.07,26.47
126,2.08,26.58
126,2.09,26.68
126,2.09,26.78
126,2.11,26.88
126,2.11,26.98
127,2.11,27.08
127,2.17,27.18
127,2.19,27.28
127,2.19,27.38
127,2.16,27.48
127,2.17,27.59
127,2.17,27.69
127,2.19,27.79
127,2.2,27.89
127,2.21,27.99
128,2.21,28.09
128,2.22,28.19
128,2.22,28.29
128,2.22,28.39
128,2.22,28.5
128,2.24,28.6
128,2.24,28.7
128,2.25,28.8
128,2.25,28.9
128,2.25,29
129,2.26,29.1
129,2.26,29.2
129,2.27,29.3
129,2.27,29.4
129,2.29,29.51
129,2.28,29.61
129,2.3,29.71
129,2.3,29.81
129,2.3,29.91
129,2.29,30.01
130,2.28,30.11
130,2.3,30.21
130,2.3,30.31
130,2.32,30.42
130,2.33,30.52
130,2.34,30.62
130,2.36,30.72
130,2.36,30.82
130,2.35,30.92
130,2.37,31.02
131,2.35,31.12
131,2.36,31.22
131,2.36,31.32
131,2.38,31.43
131,2.39,31.53
131,2.38,31.63
131,2.39,31.73
131,2.39,31.83
131,2.39,31.93
131,2.4,32.03
132,2.4,32.13
132,2.41,32.24
132,2.41,32.34
132,2.42,32.44
132,2.42,32.54
132,2.42,32.64
132,2.42,32.74
132,2.44,32.84
132,2.43,32.94
133,2.44,33.04
133,2.44,33.14
133,2.45,33.25
133,2.46,33.35
133,2.46,33.45
133,2.47,33.55
133,2.46,33.65
133,2.48,33.75
133,2.49,33.85
133,2.48,33.95
134,2.48,34.05
134,2.48,34.15
134,2.49,34.26
134,2.5,34.36
134,2.5,34.46
134,2.53,34.56
134,2.54,34.66
134,2.54,34.76
134,2.52,34.86
134,2.53,34.96
135,2.54,35.06
135,2.54,35.17
135,2.55,35.27
135,2.56,35.37
135,2.56,35.47
135,2.57,35.57
135,2.57,35.67
135,2.56,35.77
135,2.57,35.87
135,2.59,35.97
136,2.58,36.08
136,2.59,36.18
136,2.57,36.28
136,2.58,36.38
