Time,Pressure1,Pressure2,Pressure3,Position_X,Position_Y,Position_Z,Angle
40.0600000000006,0,0,0,-1.9496716210778975e-05,59.9999641180924,-6.027203494873845e-05,2.2174965535366772e-05
40.0700000000006,0,0,0.08957,-0.0001531493620398755,60.00589812829615,-0.007728267519146237,-0.0015285210932656536
40.080000000000595,0,0,0.17914,-0.0005343265976550382,60.01226332597365,-0.02578517218293941,-0.002739104977062942
40.09000000000059,0,0,0.26871,-0.000993267641693052,60.01841912561491,-0.04647760947038726,-0.003903623999797266
40.10000000000059,0,0,0.35828,-0.00141932625364026,60.02454037351233,-0.06553980497942369,-0.005120672293781052
40.11000000000059,0,0,0.44784999999999997,-0.0017683356726540533,60.030664433986914,-0.08221367008910396,-0.006433039307010549
40.12000000000059,0,0,0.53742,-0.002054675960597746,60.036787053167245,-0.09761309802444351,-0.00782778255611922
40.130000000000585,0,0,0.62699,-0.0023133541163934818,60.042903017797414,-0.11293894990237552,-0.009266215881085602
40.14000000000058,0,0,0.7165600000000001,-0.0025688264150637713,60.04900979658521,-0.12870630818213824,-0.010719483621557021
40.15000000000058,0,0,0.8061300000000001,-0.002826579622910913,60.05510698429842,-0.14485195717350985,-0.012180093091639392
40.16000000000058,0,0,0.8957000000000002,-0.003080391447732797,60.06119519355328,-0.16112377718833482,-0.013654537456767974
40.17000000000058,0,0,0.9852700000000002,-0.003322443697151123,60.06727496985618,-0.17734591202269057,-0.015151709179643697
40.180000000000575,0,0,1.0748400000000002,-0.0035487599961254723,60.073346329173965,-0.19347650613366518,-0.016676285385286396
40.19000000000057,0,0,1.1644100000000002,-0.003759363191608689,60.07940888481349,-0.20955024915842801,-0.018228247800234104
40.20000000000057,0,0,1.25398,-0.003956013174860884,60.0854621621039,-0.2256105200871128,-0.019805410485850973
40.21000000000057,0,0,1.34355,-0.004140215699454691,60.0915057958419,-0.24167794627459582,-0.021405785791178474
40.22000000000057,0,0,1.43312,-0.004312514687288535,60.09753955242961,-0.2577517470275583,-0.02302849356877301
40.230000000000565,0,0,1.5226899999999999,-0.004472748726409015,60.103563262809104,-0.27382292774762523,-0.024673510519964012
40.24000000000056,0,0,1.6122599999999998,-0.0046205679583769255,60.109576758685854,-0.28988421413466076,-0.02634106982440831
40.25000000000056,0,0,1.7018299999999997,-0.004755759681667304,60.1155798493292,-0.30593285513117763,-0.028031261869385555
40.26000000000056,0,0,1.7913999999999997,-0.004878304401961325,60.121572329785096,-0.3219690370595609,-0.029743951427136157
40.27000000000056,0,0,1.8809699999999996,-0.004988287156364457,60.12755399740996,-0.3379935552190223,-0.03147887497217121
40.280000000000555,0,0,1.9705399999999995,-0.005085800399958734,60.13352466197506,-0.35400657357783455,-0.03323575640333419
40.29000000000055,0,0,2.0601099999999994,-0.005170899622240918,60.139484147088474,-0.370007528197673,-0.03501436351402102
40.30000000000055,0,0,2.1496799999999996,-0.005243606152705263,60.1454322872314,-0.3859955222310515,-0.036814507607466775
40.31000000000055,0,0,2.2392499999999997,-0.005303927541444833,60.15136892480019,-0.401969676338989,-0.03863602010938338
40.32000000000055,0,0,2.32882,-0.005351873344427591,60.15729390893705,-0.41792925786618845,-0.0404787332021105
40.330000000000545,0,0,2.41839,-0.0053874600301212355,60.16320709579645,-0.43387365164958946,-0.04234247307868466
40.34000000000054,0,0,2.50796,-0.005410708755260049,60.16910834924151,-0.44980228867318484,-0.044227062028236605
40.35000000000054,0,0,2.5975300000000003,-0.005421641601666319,60.17499754129928,-0.46571460076458887,-0.046132322778445554
40.36000000000054,0,0,2.6871000000000005,-0.00542027937288303,60.18087455223869,-0.48161001166397405,-0.04805808119826193
40.37000000000054,0,0,2.7766700000000006,-0.0054066412786614865,60.18673927042958,-0.4974879471364445,-0.05000416675926793
40.380000000000535,0,0,2.866240000000001,-0.0053807455559625045,60.192591592164675,-0.5133478465826871,-0.05197041179530435
40.39000000000053,0,0,2.955810000000001,-0.005342610119769095,60.198431421529705,-0.5291891687286292,-0.053956650654682296
40.40000000000053,0,0,3.045380000000001,-0.005292252873247749,60.20425867031882,-0.5450113920383397,-0.05596271923346968
40.41000000000053,0,0,3.1349500000000012,-0.005229691726035393,60.21007325795998,-0.5608140131049208,-0.05798845486485252
40.42000000000053,0,0,3.2245200000000014,-0.005154944503731593,60.21587511142381,-0.5765965453531426,-0.06003369635997005
40.430000000000526,0,0,3.3140900000000015,-0.0050680288786568994,60.221664165108294,-0.5923585187020164,-0.062098284037027676
40.44000000000052,0,0,3.4036600000000017,-0.004968962358294138,60.227440360704705,-0.6080994798446261,-0.06418205968776253
40.45000000000052,0,0,3.493230000000002,-0.004857762311094679,60.23320364705138,-0.6238189926381026,-0.0662848664998668
40.46000000000052,0,0,3.582800000000002,-0.004734445999957648,60.238953979980735,-0.6395166383301303,-0.06840654897090562
40.47000000000052,0,0,3.672370000000002,-0.004599030606589671,60.24469132216016,-0.6551920155911621,-0.07054695283400242
40.480000000000516,0,0,3.7619400000000023,-0.004451533244214642,60.25041564292701,-0.6708447404288926,-0.0727059250011529
40.490000000000514,0,0,3.8515100000000024,-0.00429197096335511,60.256126918117644,-0.6864744460576333,-0.07488331351765444
