Time,Goal_Desp,SPA_Pressure_calculated,Presion_experimental_kPa,YM,P1_Position_X,P1_Position_Y,P1_Position_Z,P2_Position_X,P2_Position_Y,P2_Position_Z
0.0,0.0,0.0,2.8402357996390528e-05,26000.0,-1.6653345369377348e-16,20.0,0.0,-5.551115123125783e-17,10.0,10.0
0.001,6.817840563659203e-07,0.00011743711686270374,0.00011360943198556211,26000.0,2.100081902822737e-08,20.000000294882522,6.236066663056761e-10,-1.7380489547580424e-08,9.999999487142984,10.000000030809678
0.002,3.084292746222306e-06,0.00018675459314079068,0.0002556164732034291,26000.0,4.7697594041107294e-08,20.000002468879757,1.6340141684167975e-08,-2.8628378612172156e-08,10.000000369133435,9.999999832862752
0.003,6.63181237352693e-06,0.00024939699004236746,0.00045443772794224844,26000.0,9.116092020144961e-08,20.00000580972189,3.9870086399051985e-08,-9.857345273367457e-09,10.000001965474736,9.99999948271273
0.004,1.132926049658932e-05,0.0003406892704564842,0.0007100542011456775,26000.0,1.6712468503543576e-07,20.00001020588646,6.356772530580201e-08,3.7680830733410886e-08,10.000004020319622,9.999999020673709
0.005,1.736320391017423e-05,0.0004627306098767284,0.0010225038829264016,26000.0,2.8351326308850844e-07,20.000015836968487,8.524419337074818e-08,1.1013609590992957e-07,10.000006625838981,9.999998431257879
0.006,2.45691314126277e-05,0.0006056974386160461,0.0013916728029463648,26000.0,4.408045241599545e-07,20.000022570803775,1.0452222143353396e-07,2.0700574859811027e-07,10.000009754989676,9.999997722860758
0.007,3.306927132131867e-05,0.0007761403453220865,0.001817731916712651,26000.0,6.37954188198453e-07,20.000030508055907,1.220953010361292e-07,3.257311124160722e-07,10.000013438769356,9.99999688631722
0.008,4.278418602853296e-05,0.0009695943209996926,0.002300586248943547,26000.0,8.706197132668514e-07,20.000039584022282,1.3977729490521895e-07,4.63799476380089e-07,10.00001765621391,9.99999592768466
0.009000000000000001,5.376534556393191e-05,0.0011891103106932387,0.0028401408243573394,26000.0,1.1346091381425616e-06,20.00004984015582,1.5942174708127865e-07,6.181230710056163e-07,10.00002241895957,9.999994844548313
0.010000000000000002,6.597672646700684e-05,0.0014326660279706538,0.003436585593517454,26000.0,1.4255291467812903e-06,20.000061247124485,1.8276543106710008e-07,7.869162351181735e-07,10.000027717755659,9.99999364028369
0.011000000000000003,7.943814665655509e-05,0.0017015076090177313,0.00408982558114218,26000.0,1.7405140241288919e-06,20.000073820663314,2.109349084844503e-07,9.692639518776858e-07,10.000033556764095,9.999992314241211
0.012000000000000004,9.414610450423155e-05,0.001995118850477174,0.004799860787231514,26000.0,2.078114125836361e-06,20.00008755898123,2.444591020167586e-07,1.1653265273858793e-06,10.000039936569358,9.999990866661125
0.013000000000000005,0.0001101132196599205,0.002313962011895802,0.0055665962365037455,26000.0,2.438586198416637e-06,20.00010247317391,2.8320276973525793e-07,1.3757806063274813e-06,10.000046861661698,9.999989296380225
0.014000000000000005,0.0001273210090388387,0.002657351481345808,0.006390221879522299,26000.0,2.8232124680838133e-06,20.000118547007112,3.2653441028873686e-07,1.6015757065557246e-06,10.000054325820484,9.999987604619832
0.015000000000000006,0.0001457618289480686,0.0030254093975157718,0.0072706427410054635,26000.0,3.233909719124739e-06,20.000135772421437,3.735586642239497e-07,1.8434573232362084e-06,10.00006232442996,9.999985791957904
0.016000000000000007,0.0001654772247744675,0.003419305133316886,0.008207763845671524,26000.0,3.6728714891132164e-06,20.00015418709547,4.2351493334535917e-07,2.101993275827052e-06,10.000070873647058,9.999983854273736
0.017000000000000008,0.0001864337407730919,0.0038374466270116496,0.009201680168802195,26000.0,4.141501432519679e-06,20.00017376280634,4.758061572518457e-07,2.37792735230391e-06,10.000079964208764,9.999981793676865
0.01800000000000001,0.0002086151516673346,0.004280090666493723,0.0102525816609609,26000.0,4.640623835983071e-06,20.000194482477504,5.300019127463251e-07,2.6714263368643465e-06,10.00008958614299,9.999979612072138
0.01900000000000001,0.0002320888712214196,0.004749204505343637,0.011359993445739078,26000.0,5.17074689371233e-06,20.000216407040302,5.861756428582332e-07,2.982303800802555e-06,10.000099764955237,9.999977303503652
0.02000000000000001,0.0002567870243221914,0.005241803088598491,0.01252439039954529,26000.0,5.731067607706031e-06,20.000239478455818,6.44568576291249e-07,3.3107997494119523e-06,10.000110480225555,9.999974873210917
0.02100000000000001,0.0002827528710761973,0.00576041299572248,0.013745772522379539,26000.0,6.321108407536524e-06,20.00026373166728,7.054587058408224e-07,3.656383713301903e-06,10.000121741791094,9.999972318564065
0.022000000000000013,0.0003099866232428557,0.006304133821775555,0.015023190061424692,26000.0,6.939982016784807e-06,20.000289169857936,7.693196185099005e-07,4.018826603446879e-06,10.000133554172542,9.999969639028336
0.023000000000000013,0.0003384273795817262,0.006871426453414159,0.016357592769497876,26000.0,7.586583046448325e-06,20.000315737203568,8.363560198287878e-07,4.397922169052659e-06,10.000145893102522,9.999966840319965
0.024000000000000014,0.0003681114809189352,0.007464231837737501,0.0177489806465991,26000.0,8.260472861565393e-06,20.000343463656677,9.067038989618581e-07,4.79299579370096e-06,10.000158767484551,9.999963920117555
0.025000000000000015,0.0003990891884801979,0.008083075351211564,0.019197353692728365,26000.0,8.961596268675098e-06,20.00037239774854,9.805994115041905e-07,5.203928245767209e-06,10.000172201440261,9.999960873170338
0.026000000000000016,0.0004313357461735107,0.008726665258758478,0.02070176215506853,26000.0,9.690046018695497e-06,20.000402518976408,1.0580200284771024e-06,5.631199765099293e-06,10.00018618897766,9.999957701028647
0.027000000000000017,0.000464790282732146,0.009394014213331149,0.02226410553925386,26000.0,1.0445972420503047e-05,20.00043376972001,1.1386373568456065e-06,6.0750153747513025e-06,10.000200702602156,9.999954409746866
0.028000000000000018,0.000499600351052845,0.010090006794928871,0.0238824843396501,26000.0,1.1230716072008207e-05,20.00046628143646,1.2224227328161419e-06,6.535109217553625e-06,10.000215795287094,9.999950986680766
0.02900000000000002,0.0005355939371721254,0.010807384596469528,0.025556898556257236,26000.0,1.2043771836389716e-05,20.000499906018938,1.3092292201477562e-06,7.012516705429128e-06,10.000231413483995,9.999947445109589
0.03000000000000002,0.0005727963379630913,0.011550064152413326,0.02728924769470955,26000.0,1.2885524132477677e-05,20.00053465586469,1.398631256144256e-06,7.506631380715945e-06,10.000247550180571,9.999943785418331
0.03100000000000002,0.0006113801751790399,0.012321693741152351,0.02907763224937276,26000.0,1.3756817846266589e-05,20.00057069157424,1.4909770545412648e-06,8.01710593228977e-06,10.00026427787021,9.99993999120262
0.03200000000000002,0.0006511484261809344,0.01311424469333813,0.03092300197306401,26000.0,1.4656584064687284e-05,20.000607842572858,1.586280317433797e-06,8.545129532522289e-06,10.000281534387096,9.999936077813565
0.03300000000000002,0.0006922125937424105,0.01393463731997103,0.032825356865783285,26000.0,1.5585547694485502e-05,20.00064619756887,1.6843383281450741e-06,9.089918646398853e-06,10.000299342794321,9.999932038471993
0.03400000000000002,0.0007345479970216369,0.014779731243350549,0.03478374717471348,26000.0,1.6543333429708262e-05,20.00068574222576,1.7854352682422636e-06,9.651604131855063e-06,10.000317705626134,9.999927873584777
0.035000000000000024,0.0007780938196804347,0.015648540845907524,0.0367991226526717,26000.0,1.7529428968654504e-05,20.000726418977347,1.889491784368147e-06,1.0230198473792917e-05,10.000336596331305,9.999923589079062
0.036000000000000025,0.0008230116601983029,0.016546417593589074,0.03887148329965796,26000.0,1.8544621319727117e-05,20.00076837179291,1.9967161209444306e-06,1.0825180609408402e-05,10.000356072769005,9.999919171197305
0.037000000000000026,0.000869201806855406,0.017467913746610258,0.041000829115672266,26000.0,1.9588467018105682e-05,20.000811518904143,2.1072861506876706e-06,1.1437473607378568e-05,10.000376110564535,9.99991462659595
0.03800000000000003,0.0009165645387894973,0.018412528601537255,0.043186210347897463,26000.0,2.066061068689562e-05,20.00085576224284,2.220788413609398e-06,1.2066955770551058e-05,10.00039665919472,9.999909966156743
0.03900000000000003,0.0009652642814085457,0.01938590883990337,0.045428576749150705,26000.0,2.176179303120529e-05,20.000901247633593,2.3373204159349292e-06,1.2712638456147118e-05,10.000417775964873,9.999905176212495
0.04000000000000003,0.0010151373779475,0.020380462973506076,0.04772792831943196,26000.0,2.289078429285052e-05,20.000947836429077,2.456947995554959e-06,1.3375191623810068e-05,10.000439413729396,9.999900268836983
0.04100000000000003,0.001066434505273165,0.021406246528100463,0.05008331530592414,26000.0,2.4049093975353486e-05,20.00099574618063,2.57971922063005e-06,1.4053957255344418e-05,10.000461654195131,9.999895223825792
0.04200000000000003,0.001118819585384306,0.0224496955379455,0.052495687461444354,26000.0,2.5234865209056156e-05,20.001044685492893,2.705518097279036e-06,1.4750271928043457e-05,10.000484388419547,9.99989006804526
0.04300000000000003,0.0011726295537317,0.02352613240675743,0.05496504478599261,26000.0,2.6450184825999035e-05,20.00109494082721,2.834217623537416e-06,1.5462587063197475e-05,10.000507716424213,9.999884776057128
0.04400000000000003,0.001227614547179173,0.02462226327381547,0.05749043752675176,26000.0,2.769355369308668e-05,20.001146306110115,2.966095496936827e-06,1.6192283691929266e-05,10.000531573706226,9.999879365211992
0.04500000000000003,0.001283939099819996,0.02574764858413946,0.06007281543653894,26000.0,2.8966180199041514e-05,20.00119891438343,3.100903796737775e-06,1.6938636211105695e-05,10.000555999266954,9.999873824561991
0.046000000000000034,0.001341689927274135,0.026901381269656896,0.06271217851535418,26000.0,3.026883231627142e-05,20.001252855343367,3.239131198151668e-06,1.7702224370474973e-05,10.000581043193854,9.99986814368976
0.047000000000000035,0.001400617153605056,0.028075892511701585,0.0654075770103803,26000.0,3.1600679327448145e-05,20.001307904046158,3.3804870049891633e-06,1.8484248690331384e-05,10.000606612827408,9.99986234433992
0.048000000000000036,0.001460634979473557,0.029273119321287323,0.06815996067443446,26000.0,3.2961056725067106e-05,20.001363968320298,3.524313315517169e-06,1.928332855538617e-05,10.000632650893346,9.999856438265159
0.04900000000000004,0.001522080531530278,0.030502331815676683,0.07096932950751667,26000.0,3.4350846673136815e-05,20.00142135475771,3.6711618314200223e-06,2.0097727141010768e-05,10.000659288089519,9.99985039524276
0.05000000000000004,0.001584954341224264,0.03175783931865826,0.07383473375680975,26000.0,3.576981395519985e-05,20.001480082630902,3.821752423638358e-06,2.092918588048054e-05,10.000686556435188,9.999844209835835
0.05100000000000004,0.001648920227161483,0.033032134254963604,0.07675712317513089,26000.0,3.7216713377419275e-05,20.0015398404929,3.975352005858301e-06,2.1778961537100017e-05,10.000714316350248,9.999837913663258
