tiempo_s,presion_psi,presion_kPa,desplazamiento_mm
0.4,0.006588858,0.045428576749150705,0.0010151373779475
0.41,0.006922350749999999,0.04772792831943196,0.001066434505273165
0.42,0.007263970749999999,0.05008331530592414,0.001118819585384306
0.43,0.007613855749999999,0.052495687461444354,0.0011726295537317
0.44,0.00797200575,0.05496504478599261,0.001227614547179173
0.45,0.008338283,0.05749043752675176,0.001283939099819996
0.46,0.008712825249999999,0.06007281543653894,0.001341689927274135
0.47,0.0090956325,0.06271217851535418,0.001400617153605056
0.48,0.009486567,0.0654075770103803,0.001460634979473557
0.49,0.009885766499999999,0.06815996067443446,0.001522080531530278
0.5,0.010293231,0.07096932950751667,0.001584954341224264
0.51,0.01070882275,0.07383473375680975,0.001648920227161483
0.52,0.0111326795,0.07675712317513089,0.001714315418729502
0.53,0.0115646635,0.07973554800966295,0.001781054182684121
0.54,0.0120049125,0.08277095801322301,0.001848972883682469
0.55,0.0124534265,0.08586335318581113,0.001918322567608922
0.56,0.01291006775,0.08901178377461015,0.001988766978867241
0.57,0.013374974,0.0922171995324372,0.002060643527425757
0.58,0.0138480075,0.09547865070647517,0.002133866495251773
0.59,0.014328755,0.09879328803827261,0.002207926856589229
0.6,0.014819145,0.10217440806726945,0.002284284685051349
0.61,0.0153164225,0.10560301573712298,0.002361213602111238
0.62,0.015821965,0.10908860857600455,0.002439327092890181
0.63,0.01633715,0.1126406841120855,0.00251974027251305
0.64,0.0168592225,0.11624024728902313,0.002600726262699498
0.65,0.01738956,0.1198967956349888,0.002682898782923645
0.66,0.0179281625,0.12361032914998252,0.002766509216363396
0.67,0.01847503,0.12738084783400427,0.002851558284335687
0.68,0.0190301625,0.13120835168705405,0.002938046719961615
0.69,0.01959356,0.13509284070913186,0.003025975268174088
0.7,0.0201652225,0.13903431490023774,0.003115093853956121
0.71,0.0207437725,0.14302327673220028,0.003175439304280946
0.72,0.021331965,0.14707872126136223,0.003266937141169518
0.73,0.0219284225,0.15119115095955218,0.003364896090892129
0.74,0.0225317675,0.15535106829859885,0.003451892176873166
0.75,0.023144755,0.15957746833484487,0.003553744146039274
0.76,0.0237660075,0.16386085354011895,0.003645999657477316
0.77,0.0243941475,0.16819172638624974,0.003746616378821532
0.78,0.0250305525,0.17257958440140855,0.003844162002497986
0.79,0.0256766,0.17703392511376675,0.003945526866253441
0.8,0.026329535,0.18153575346698164,0.004048228210402655
0.81,0.026990735,0.18609456698922452,0.004150370273289068
0.82,0.0276602,0.19071036568049549,0.004256222691553337
0.83,0.02833793,0.1953831495407945,0.004361266065560909
0.84,0.029023925,0.2001129185701215,0.004469519716237022
0.85,0.029718185,0.2048996727684766,0.004577970446749847
0.86,0.03042071,0.2097434121358597,0.004688628808134735
0.87,0.0311315,0.21464413667227084,0.004800239585985019
0.88,0.031850555,0.21960184637771002,0.004913306194005687
0.89,0.0325764975,0.2246070437240059,0.00502746558407611
0.9,0.0333120825,0.22967872376750112,0.005143446710575979
0.91,0.03405455499999999,0.23479789145185304,0.005260271051055456
0.92,0.03480529249999999,0.23997404430523298,0.005378303538171267
0.93,0.0355656725,0.24521667985581241,0.005498915275283164
0.94,0.03633294,0.2505068030472485,0.005620121534942478
0.95,0.0371084725,0.2558539114077126,0.005742790465849621
0.96,0.03789226999999999,0.26125800493720464,0.00586692312078821
0.97,0.03868433249999999,0.2667190836357248,0.005992772162686075
0.98,0.03948466,0.27223714750327305,0.006119835505484112
0.99,0.04029325249999999,0.27781219653984923,0.006248617468217667
1.0,0.04110873249999999,0.28343473321728213,0.006377999320660817
1.01,0.041933855,0.28912375259191453,0.006509970230772854
1.02,0.04276724249999999,0.29486975713557484,0.006643159805806259
1.03,0.0436075175,0.3006632493200919,0.006777204003385945
1.04,0.0444560575,0.306513726673637,0.006912720619858613
1.05,0.0453128625,0.31242118919621015,0.007049710814503663
1.06,0.04617931,0.3183951344159826,0.007189296809836509
1.07,0.047052645,0.3244165672766118,0.007329489825267483
1.08,0.047934245,0.33049498530626903,0.007471160044829178
1.09,0.04882273249999999,0.33662089097678294,0.007613691079497832
1.1,0.0497208625,0.34281327934449624,0.007758571278701624
1.11,0.0506272575,0.3490626528812376,0.007904932420004904
1.12,0.05154054,0.35535951405883565,0.008052157776868794
1.13,0.0524620875,0.3617133604054617,0.00820111849659412
1.14,0.0533932775,0.36813368944928715,0.008351425358522279
1.15,0.05433135499999999,0.37460150613396925,0.008505374427409116
1.16,0.05527769749999999,0.38112630798767944,0.008657026937940647
1.17,0.056232305,0.3877080950104177,0.008813952209789328
1.18,0.0571951775,0.3943468672021839,0.008971106026967735
1.19,0.05816493749999999,0.4010331270348068,0.009127617825846963
1.2,0.05914434,0.4077858695646292,0.009287755233278875
1.21,0.06013063,0.41458609973530824,0.009449777444884174
1.22,0.06112518499999999,0.42144331507501526,0.009612032445892406
1.23,0.06212938249999999,0.42836701311192166,0.009777918721137325
1.24,0.06314046749999999,0.4353381987896848,0.009943168315364664
1.25,0.06415844,0.44235687210830466,0.01011030801371709
1.26,0.06518605499999999,0.44944202812412387,0.01027855745621476
1.27,0.066221935,0.4565841693089711,0.01044957265422645
1.28,0.0672647025,0.46377379813467506,0.01062248276053958
1.29,0.0683171125,0.4710299096575784,0.01079650728812885
1.3,0.06937640999999999,0.4783335088213383,0.01096990097820898
1.31,0.0704439725,0.4856940931541264,0.01114859593669027
1.32,0.0715198,0.49311166265594253,0.01132753641551362
1.33,0.0726038925,0.5005862173267867,0.01150672325131859
1.34,0.07369487250000001,0.5081082596384875,0.01168781371116761
1.35,0.07479549499999999,0.5156967846473876,0.0118725580203147
1.36,0.07590300500000001,0.5233327972971447,0.01205667855510886
1.37,0.07701878,0.5310257951159295,0.01224358219940105
1.38,0.07814281999999999,0.5387757781037423,0.01243073883706208
1.39,0.07927512499999999,0.5465827462605833,0.0126206822037132
1.4,0.080415695,0.5544466995864524,0.01281341460573445
1.41,0.0815631525,0.5623581405531782,0.01300552902525898
1.42,0.0827202525,0.5703360642171033,0.01320131151932001
1.43,0.08388423999999998,0.578361475521885,0.01339901317309038
1.44,0.08505649249999998,0.5864438719956949,0.01359697663113294
1.45,0.08623701,0.5945832536385329,0.01379520282119647
1.46,0.08742441499999999,0.6027701229222274,0.01399788859542539
1.47,0.0886214625,0.6110234749031214,0.01420171734680891
1.48,0.0898253975,0.619324314524872,0.01440493660766029
1.49,0.0910375975,0.6276821393156508,0.01461096170403003
1.5,0.09225806249999999,0.6360969492754573,0.01481979512246876
1.51,0.0934867925,0.6445687444042922,0.01503143937304344
1.52,0.0947237875,0.6530975247021551,0.01524335767692586
1.53,0.09596766999999999,0.6616737926408744,0.01545467286684584
1.54,0.0972198175,0.6703070457486221,0.01567134435730054
1.55,0.09848022999999999,0.6789972840253975,0.01588829453983319
1.56,0.0997489075,0.6877445074712012,0.01610552443310736
1.57,0.10102585,0.6965487160860329,0.01632811895755379
1.58,0.10230968,0.7054004123417212,0.01655011806505946
1.59,0.103601775,0.7143090937664375,0.01677240165297439
1.6,0.104902135,0.7232747603601819,0.01699751433987175
1.61,0.10621076,0.7322974121229544,0.01722545881833117
1.62,0.10752765,0.7413770490547549,0.01745623780472896
1.63,0.1088514275,0.7505041736274121,0.01768642828397128
1.64,0.11018347,0.7596882833690973,0.01791945716642285
1.65,0.1115237775,0.7689293782798106,0.01815278087455678
1.66,0.11287235,0.7782274583595519,0.01838894742151046
1.67,0.1142291875,0.7875825236083212,0.01862795961589038
1.68,0.1155929125,0.7969850764979473,0.01886893852184174
1.69,0.1169649025,0.8064446145566012,0.01911021962440136
1.7,0.1183451575,0.8159611377842834,0.01935435327173839
1.71,0.1197323,0.8255251486528221,0.01960045981911898
1.72,0.121129085,0.8351556422185603,0.01984775660486962
1.73,0.1225327575,0.8448336234251552,0.02009703043892455
1.74,0.123944695,0.854568589800778,0.02034661523410132
1.75,0.1253648975,0.864360541345429,0.0206016164897268
1.76,0.1267919875,0.8741999805309367,0.02085604962634039
1.77,0.1282273425,0.8840964048854724,0.02111079915565271
1.78,0.1296709625,0.894049814409036,0.02137097422398821
1.79,0.1311228475,0.9040602091016278,0.02163147053613696
1.8,0.13258162,0.9141180914350763,0.02189395960500618
1.81,0.1340486575,0.9242329589375528,0.02215677307035238
1.82,0.13552396,0.9344048116090572,0.02242502504433557
1.83,0.1370075275,0.9446336494495898,0.02269360639961269
1.84,0.13849385,0.954881482346465,0.02295897435143352
1.85,0.139995325,0.965233788053225,0.02323422009180193
1.86,0.141510575,0.9756810690416984,0.02351334842868629
1.87,0.14301205,0.9860333747484583,0.02378118650439201
1.88,0.144541075,0.996575631018645,0.02406177792397027
1.89,0.1460701,1.0071178872888318,0.02434250918999781
1.9,0.1476129,1.0177551188407319,0.02462713443530725
1.91,0.1491557,1.0283923503926322,0.02490934060564824
1.92,0.150712275,1.0391245572262457,0.02519544589307223
1.93,0.15226885,1.0498567640598593,0.02547913277684486
1.94,0.1538392,1.0606839461751862,0.02576928811391372
1.95,0.155423325,1.0716061035722264,0.02606591879856546
1.96,0.15700745,1.0825282609692668,0.02636013705172539
1.97,0.158591575,1.0934504183663072,0.02664937475725603
1.98,0.16020325,1.1045625263267742,0.0269539961986622
1.99,0.161814925,1.1156746342872412,0.0272562099886836
2.0,0.1634266,1.1267867422477085,0.02755344593382557
2.01,0.16505205,1.137993825489889,0.0278597476339428
2.02,0.1666775,1.1492009087320696,0.02816107222347281
2.03,0.168316725,1.1605029672559635,0.02846890189577738
2.04,0.169969725,1.1719000010615706,0.02878324389963758
2.05,0.171622725,1.183297034867178,0.0290926116292863
2.06,0.1732895,1.1947890439544988,0.0294084986998751
2.07,0.174956275,1.2062810530418193,0.02972198395814347
2.08,0.176636825,1.2178680374108535,0.0300419970443246
2.09,0.17833115,1.2295499970616008,0.03036854543159966
2.1,0.180025475,1.2412319567123484,0.03069012328623606
2.11,0.181733575,1.2530088916448094,0.0310182436813398
2.12,0.183441675,1.2647858265772702,0.03134396961497142
2.13,0.185149775,1.276562761509731,0.03166729898851916
2.14,0.186885425,1.2885296470056187,0.03200613190465963
2.15,0.188621075,1.3004965325015063,0.03233999821418014
2.16,0.190356725,1.3124634179973942,0.03267405283306907
2.17,0.19210615,1.324525278774995,0.03301209615008994
2.18,0.19386935,1.3366821148343095,0.03335671489133181
2.19,0.19563255,1.348838950893624,0.03369636730675324
2.2,0.197409525,1.361090762234652,0.03404518537849776
2.21,0.1991865,1.3733425735756797,0.03438903802131511
2.22,0.20097725,1.385689360198421,0.03481700726303328
2.23,0.202768,1.3980361468211622,0.03508754661032609
2.24,0.204572525,1.410477908725617,0.0355068537525207
2.25,0.20637705,1.4229196706300715,0.03581001704919935
2.26,0.20819535,1.4354564078162395,0.03620514018609865
2.27,0.210027425,1.448088120284121,0.03654479227377554
2.28,0.2118595,1.4607198327520023,0.03692347782451919
2.29,0.21370535,1.4734465205015972,0.03727772670053006
2.3,0.2155512,1.486173208251192,0.0376555008211791
2.31,0.217410825,1.4989948712825003,0.03801400816485483
2.32,0.219284225,1.5119115095955218,0.0384076642358874
2.33,0.221157625,1.5248281479085435,0.03876526117052293
2.34,0.223031025,1.537744786221565,0.03915679133079138
2.35,0.2249182,1.5507563998163,0.03951347946015574
2.36,0.22681915,1.5638629886927484,0.03992093587772512
2.37,0.2287201,1.576969577569197,0.04027931996854894
2.38,0.230634825,1.5901711417273585,0.04069110516514575
2.39,0.23254955,1.6033727058855203,0.04105379136096599
2.4,0.23447805,1.6166692453253955,0.04146991825486068
2.41,0.236420325,1.630060760046984,0.0418459654601957
2.42,0.2383626,1.6434522747685727,0.0422638508057002
2.43,0.2403048749999999,1.6568437894901606,0.04263518236871396
2.44,0.242260925,1.6703302794934631,0.04306003492911187
2.45,0.24423075,1.6839117447784786,0.04344216587053911
2.46,0.246200575,1.697493210063494,0.04386879923783973
2.47,0.248184175,1.7111696506302227,0.04425789632939574
2.48,0.250167775,1.7248460911969514,0.04468892574629073
2.49,0.2521651499999999,1.738617507045393,0.04507979452386441
2.5,0.2541763,1.7524838981755495,0.04552431347542268
2.51,0.25618745,1.7663502893057046,0.04591957472064965
2.52,0.2581986,1.7802166804358603,0.04635943938823385
2.53,0.260223525,1.7941780468477293,0.04675910283369601
2.54,0.262262225,1.8082343885413117,0.04720989004501665
2.55,0.264300925,1.822290730234894,0.04761397245072624
2.56,0.2663534,1.8364420472101899,0.04807183152700677
2.57,0.268405875,1.8505933641854855,0.04847773465118629
2.58,0.270472125,1.8648396564424947,0.0489400694427046
2.59,0.272538375,1.8790859486995037,0.04935041764902966
2.6,0.2746184,1.8934272162382262,0.04981724250138388
2.61,0.2767122,1.9078634590586623,0.0502411747592477
2.62,0.278806,1.922299701879098,0.05071250832727898
2.63,0.2808998,1.9367359446995338,0.05113179328025585
2.64,0.2830211500000001,1.9513621380833974,0.0516167833577316
2.65,0.285128725,1.965893356185546,0.05212702739107175
2.66,0.287250075,1.9805195495694086,0.05242659052022955
2.67,0.2893852,1.9952407182349847,0.05302393176789613
2.68,0.2915341,2.0100568621822745,0.05348657737789525
2.69,0.293669225,2.02477803084785,0.05392988982575356
2.7,0.2958319,2.0396891500768533,0.05433408640569227
2.71,0.297994575,2.054600269305856,0.05486197551745139
2.72,0.30015725,2.069511388534859,0.05537972706193411
2.73,0.3023337,2.084517483045575,0.05580453800457633
2.74,0.304523925,2.0996185528380047,0.05633082725652332
2.75,0.30671415,2.114719622630435,0.05677860262268392
2.76,0.30891815,2.129915667704578,0.05728849248224783
2.77,0.31112215,2.1451117127787205,0.05776190473635335
2.78,0.313339925,2.1604027331345774,0.05825801285384206
2.79,0.3155577,2.1756937534904335,0.05874920902696705
2.8,0.31778925,2.191079749128004,0.0592420597698621
2.81,0.3200208,2.2064657447655733,0.05974053559193136
2.82,0.322266125,2.2219467156848567,0.06023804017230955
2.83,0.324525225,2.237522661885853,0.0607503991088585
2.84,0.326784325,2.25309860808685,0.06125521631761979
2.85,0.329043425,2.2686745542878466,0.0617604008784995
2.86,0.3313163,2.284345475770557,0.06227254632517817
2.87,0.33360295,2.30011137253498,0.06279166359787802
2.88,0.3358896,2.3158772692994036,0.0633085209431066
2.89,0.338190025,2.3317381413455402,0.06383236297776533
2.9,0.34049045,2.3475990133916773,0.06435394876410667
2.91,0.34280465,2.3635548607195274,0.06488253220759096
2.92,0.34511885,2.3795107080473774,0.06540886311839009
2.93,0.347446825,2.3955615306569413,0.06594220475874173
2.94,0.3497748,2.411612353266505,0.06647594588343338
2.95,0.3521165499999999,2.4277581511577813,0.06701406367218744
2.96,0.354472075,2.443998924330772,0.06756186707473688
2.97,0.3568276,2.460239697503763,0.06810478287152867
2.98,0.359183125,2.476480470676753,0.0686481098726233
2.99,0.361552425,2.492816219131457,0.06919848957425928
3.0,0.3639355,2.509246942867874,0.06975593355638403
3.01,0.3663185749999999,2.525677666604291,0.07031114909712737
3.02,0.368715425,2.542203365622422,0.0708734425662604
