Time,Goal_Desp,SPA_Pressure_calculated,YM,P1_Position_X,P1_Position_Y,P1_Position_Z,P2_Position_X,P2_Position_Y,P2_Position_Z
7.750000000000923,3.451499999999146,36.17067380968872,12999.999999993459,-0.00522593998012727,23.279138372610674,0.03484090797464423,0.007122457880384292,11.553764056886823,9.643112212536515
7.751000000000923,3.449965999999146,36.154860364018894,12999.999999994114,-0.00518817332969862,23.277678753243876,0.03480394103468487,0.007140255730188838,11.553088315815554,9.6432511619897
7.7520000000009235,3.448431999999146,36.13904662599567,12999.999999994703,-0.005150436906491973,23.276219135459446,0.034766998846889496,0.007158037751555879,11.552412557720963,9.64339013744928
7.753000000000924,3.446897999999146,36.12323259605169,12999.999999995232,-0.00511273071462176,23.27475951927049,0.03473008140438,0.007175803937072955,11.551736782613762,9.643529138908931
7.754000000000924,3.445363999999146,36.1074182737797,12999.999999995709,-0.005075054758366837,23.273299904670118,0.03469318870019894,0.007193554279245951,11.551060990498321,9.643668166365288
7.7550000000009245,3.443829999999146,36.09160365955248,12999.999999996138,-0.005037409041812824,23.2718402916635,0.03465632072747127,0.007211288770707647,11.550385181381838,9.643807219812942
7.756000000000925,3.4422959999991463,36.07578875319895,12999.999999996524,-0.004999793569183397,23.2703806802472,0.03461947747928523,0.0072290074039995655,11.54970935526912,9.643946299247913
7.757000000000925,3.4407619999991463,36.059973554886454,12999.999999996871,-0.004962208344558516,23.26892107042257,0.03458265894868756,0.007246710171678994,11.549033512166229,9.644085404665383
7.7580000000009255,3.4392279999991464,36.0441580646767,12999.999999997184,-0.0049246533721076236,23.267461462192927,0.03454586512878449,0.007264397066330697,11.548357652080584,9.644224536060372
7.759000000000926,3.4376939999991465,36.02834228255329,12999.999999997466,-0.004887128655975348,23.266001855558358,0.034509096012640295,0.007282068080527726,11.54768177501838,9.64436369342839
7.760000000000926,3.4361599999991466,36.01252620855986,12999.999999997719,-0.004849634200303488,23.264542250517728,0.03447235159331968,0.007299723206881492,11.547005880984914,9.644502876764955
7.7610000000009265,3.4346259999991466,35.99670984277038,12999.999999997948,-0.004812170009182215,23.263082647071563,0.03443563186390386,0.007317362437988251,11.54632996998607,9.644642086065398
7.762000000000927,3.4330919999991467,35.98089318530359,12999.999999998154,-0.004774736086725961,23.261623045224454,0.03439893681744455,0.007334985766428825,11.545654042029714,9.644781321324524
7.763000000000927,3.431557999999147,35.96507623609328,12999.99999999834,-0.004737332437067143,23.260163444975365,0.034362266447007794,0.007352593184821288,11.544978097121692,9.64492058253795
7.7640000000009275,3.430023999999147,35.94925899520622,12999.999999998505,-0.004699959064306591,23.258703846322984,0.03432562074565748,0.007370184685792869,11.544302135267088,9.645059869701187
7.765000000000928,3.428489999999147,35.93344146276329,12999.999999998654,-0.004662615972534256,23.257244249270105,0.0342889997064631,0.007387760261934717,11.543626156472719,9.64519918280925
7.766000000000928,3.426955999999147,35.91762363864578,12999.999999998789,-0.004625303165853301,23.255784653812277,0.03425240332243312,0.007405319905845753,11.542950160742873,9.645338521858132
7.7670000000009285,3.425421999999147,35.901805523220716,12999.99999999891,-0.004588020648313318,23.254325059960056,0.03421583158667302,0.0074228636101678624,11.542274148087394,9.645477886841721
7.768000000000929,3.423887999999147,35.88598711621162,12999.99999999902,-0.004550768424058271,23.252865467709448,0.03417928449219615,0.007440391367558696,11.54159811851148,9.645617277756116
7.769000000000929,3.4223539999991472,35.870168417704335,12999.999999999118,-0.0045135464971290395,23.251405877055358,0.034142762032033536,0.007457903170662472,11.54092207201828,9.645756694597155
7.7700000000009295,3.4208199999991473,35.8543494279983,12999.999999999207,-0.004476354871542687,23.249946288006456,0.03410626419926538,0.007475399012077888,11.540246008616716,9.64589613735905
7.77100000000093,3.4192859999991474,35.83853014693648,12999.999999999287,-0.004439193551428078,23.24848670056328,0.03406979098688773,0.007492878884466092,11.539569928313842,9.646035606037211
7.77200000000093,3.4177519999991475,35.82271057449062,12999.999999999358,-0.004402062540824481,23.247027114720186,0.03403334238795597,0.00751034278050583,11.538893831113072,9.646175100627625
7.7730000000009305,3.4162179999991475,35.80689071100207,12999.999999999422,-0.004364961843732584,23.24556753048574,0.033996918395528875,0.007527790692844871,11.538217717023146,9.646314621124443
7.774000000000931,3.4146839999991476,35.7910705562201,12999.99999999948,-0.004327891464232236,23.244107947855795,0.03396051900255964,0.007545222614135594,11.537541586049096,9.646454167523665
7.775000000000931,3.4131499999991477,35.77525011026542,12999.999999999533,-0.004290851406367535,23.242648366827776,0.033924144202158224,0.007562638537049027,11.53686543819515,9.646593739820808
7.7760000000009315,3.4116159999991478,35.75942937338178,12999.99999999958,-0.0042538416740947604,23.241188787409964,0.03388779398729047,0.007580038454247484,11.536189273470367,9.646733338010064
7.777000000000932,3.410081999999148,35.74360834536578,12999.999999999622,-0.004216862271507527,23.239729209599474,0.03385146835100994,0.007597422358413208,11.535513091880269,9.646872962087244
7.778000000000932,3.408547999999148,35.72778702638681,12999.99999999966,-0.004179913202594476,23.238269633396946,0.03381516728630174,0.007614790242257197,11.534836893430516,9.647012612047451
7.7790000000009325,3.407013999999148,35.7119654165326,12999.999999999694,-0.004142994471352079,23.236810058805794,0.03377889078618562,0.007632142098476291,11.534160678128394,9.64715228788555
7.780000000000933,3.405479999999148,35.69614351567208,12999.999999999725,-0.004106106081801952,23.235350485820877,0.033742638843692774,0.007649477919732917,11.533484445977884,9.647291989597493
7.781000000000933,3.403945999999148,35.68032132408819,12999.999999999753,-0.004069248037893547,23.23389091444782,0.03370641145182385,0.007666797698753669,11.532808196986634,9.647431717177719
7.7820000000009335,3.4024119999991482,35.66449884167028,12999.999999999778,-0.004032420343668297,23.232431344686233,0.033670208603576335,0.007684101428217072,11.53213193116091,9.647571470621632
7.783000000000934,3.4008779999991483,35.64867606855269,12999.9999999998,-0.003995623003071491,23.23097177653846,0.033634030291942674,0.0077013891008728685,11.5314556485074,9.647711249924148
7.784000000000934,3.3993439999991484,35.63285300467171,12999.99999999982,-0.003958856020099211,23.22951221000136,0.033597876509942615,0.0077186607094072435,11.530779349030798,9.647851055080936
7.7850000000009345,3.3978099999991485,35.617029650220196,12999.999999999838,-0.003922119398730162,23.22805264507871,0.03356174725056349,0.007735916246568553,11.530103032738122,9.647990886086658
7.786000000000935,3.3962759999991485,35.601206005142984,12999.999999999854,-0.003885413142892813,23.226593081770215,0.033525642506802955,0.007753155705061854,11.529426699635499,9.648130742936626
7.787000000000935,3.3947419999991486,35.58538206950357,12999.999999999869,-0.0038487372565452205,23.225133520075623,0.033489562271622864,0.0077703790776301185,11.528750349728558,9.64827062562607
7.7880000000009355,3.3932079999991487,35.56955784330193,12999.999999999882,-0.0038120917436793578,23.22367395999253,0.03345350653802753,0.0077875863570040504,11.528073983022054,9.648410534150466
7.789000000000936,3.3916739999991488,35.553733326910795,12999.999999999894,-0.003775476608163797,23.222214401534842,0.033417475299005295,0.007804777535934115,11.52739759952743,9.6485504685032
7.790000000000936,3.390139999999149,35.53790851981099,12999.999999999905,-0.003738891854035642,23.2207548446892,0.03338146854750662,0.007821952607171723,11.526721199246277,9.64869042868141
7.7910000000009365,3.388605999999149,35.52208342255236,12999.999999999915,-0.0037023374851127278,23.21929528946285,0.03334548627653944,0.007839111563509693,11.52604478218588,9.648830414679054
7.792000000000937,3.387071999999149,35.50625803492786,12999.999999999924,-0.003665813505394855,23.217835735854734,0.0333095284790792,0.007856254397660023,11.525368348352387,9.648970426491603
7.793000000000937,3.385537999999149,35.490432357069324,12999.99999999993,-0.0036293199187681924,23.216376183866235,0.03327359514809247,0.0078733811024021,11.524691897752138,9.649110464113992
